relpath,split_dir,stem,parse_route,family,date,time
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240228_132351_jpg.rf.a89adea384ebb787fb3034b79f129dfc.jpg,test,IMG_20240228_132351,roboflow,ts_underscore,20240228,132351
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240228_132355_jpg.rf.1c17a8b8cf4d37fdf475aa05278ef1c0.jpg,test,IMG_20240228_132355,roboflow,ts_underscore,20240228,132355
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240228_132436_jpg.rf.1f38f885e7816cf977d3ff6370fe9b4f.jpg,test,IMG_20240228_132436,roboflow,ts_underscore,20240228,132436
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240228_132444_jpg.rf.2516904628e0b15db734007e04edd52b.jpg,test,IMG_20240228_132444,roboflow,ts_underscore,20240228,132444
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240228_133000_jpg.rf.65570f0f0eedeed199f4921274fe091f.jpg,test,IMG_20240228_133000,roboflow,ts_underscore,20240228,133000
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240228_133010_jpg.rf.4d6436bd9fd0c23d38d67d236e661b37.jpg,test,IMG_20240228_133010,roboflow,ts_underscore,20240228,133010
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240228_133205_jpg.rf.703954a1693df222aa794866394d35cc.jpg,test,IMG_20240228_133205,roboflow,ts_underscore,20240228,133205
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240228_133453_jpg.rf.2d57d46c2c65f294a27aa5a65b64fb2d.jpg,test,IMG_20240228_133453,roboflow,ts_underscore,20240228,133453
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240228_135615_jpg.rf.595f3682cd5c6a1099b7f8dea268a8d6.jpg,test,IMG_20240228_135615,roboflow,ts_underscore,20240228,135615
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240228_135620_jpg.rf.951b7f77c51f44d38b00c864b84de6d7.jpg,test,IMG_20240228_135620,roboflow,ts_underscore,20240228,135620
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240228_135625_jpg.rf.82d14d356fd47cd746f2bc026e1bc4de.jpg,test,IMG_20240228_135625,roboflow,ts_underscore,20240228,135625
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240228_135857_jpg.rf.74cbf8bb1567609d816831fa83f2c871.jpg,test,IMG_20240228_135857,roboflow,ts_underscore,20240228,135857
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240228_140555_jpg.rf.5d923cfa5b47e55090dfe75b09aa12f8.jpg,test,IMG_20240228_140555,roboflow,ts_underscore,20240228,140555
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240228_141050_jpg.rf.30a351721524a996d3ecd2acc61bb960.jpg,test,IMG_20240228_141050,roboflow,ts_underscore,20240228,141050
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240228_141139_jpg.rf.fe90078c696587c9fc3d417bfd1028c3.jpg,test,IMG_20240228_141139,roboflow,ts_underscore,20240228,141139
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240228_141443_jpg.rf.185fa7cad8d4545b764313c408901aff.jpg,test,IMG_20240228_141443,roboflow,ts_underscore,20240228,141443
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240303_105837_jpg.rf.f757de19c155f88dfc26781e3fae6b7d.jpg,test,IMG_20240303_105837,roboflow,ts_underscore,20240303,105837
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240303_110048_jpg.rf.c50edfb679bdaba9931fef8a32fe0f5a.jpg,test,IMG_20240303_110048,roboflow,ts_underscore,20240303,110048
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240303_110113_jpg.rf.6391ffd4829f13ad169dcc9940182129.jpg,test,IMG_20240303_110113,roboflow,ts_underscore,20240303,110113
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240303_110324_jpg.rf.c8119350ae364bf9a091a6a2fd7d3b8a.jpg,test,IMG_20240303_110324,roboflow,ts_underscore,20240303,110324
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240303_110412_jpg.rf.e84776e98b94a3137555090d892852a2.jpg,test,IMG_20240303_110412,roboflow,ts_underscore,20240303,110412
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240303_110604_jpg.rf.1661e74922b224221db2fc0d3612a51d.jpg,test,IMG_20240303_110604,roboflow,ts_underscore,20240303,110604
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240303_110904_jpg.rf.f2c156f565c5f914b60718aaaef7e6a0.jpg,test,IMG_20240303_110904,roboflow,ts_underscore,20240303,110904
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240303_111206_jpg.rf.d258c6e53736840c89e8a0320e08ce36.jpg,test,IMG_20240303_111206,roboflow,ts_underscore,20240303,111206
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240303_111459_jpg.rf.11f445399013e3da38d39fabb2ee25f1.jpg,test,IMG_20240303_111459,roboflow,ts_underscore,20240303,111459
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240303_111552_jpg.rf.a1d3f09ed89b2661735f8879933ffe24.jpg,test,IMG_20240303_111552,roboflow,ts_underscore,20240303,111552
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240306_115212_jpg.rf.11cf9b22ebc8c34e923a759a54c1624e.jpg,test,IMG_20240306_115212,roboflow,ts_underscore,20240306,115212
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240306_120025_jpg.rf.8b0845d16314799cc4f470ec7b37f810.jpg,test,IMG_20240306_120025,roboflow,ts_underscore,20240306,120025
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240306_120259_jpg.rf.0af669d95432e3687176e0aebca1836d.jpg,test,IMG_20240306_120259,roboflow,ts_underscore,20240306,120259
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240306_120433_jpg.rf.962769289037319b32952b8dba6c966b.jpg,test,IMG_20240306_120433,roboflow,ts_underscore,20240306,120433
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240306_120648_jpg.rf.067731625dc3398e3a1105397428edeb.jpg,test,IMG_20240306_120648,roboflow,ts_underscore,20240306,120648
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240306_120752_jpg.rf.82276aa1b943f41819d50577adc1b2f0.jpg,test,IMG_20240306_120752,roboflow,ts_underscore,20240306,120752
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240306_120807_jpg.rf.e5a36fae12c0f1befd4f2df7c5c694a4.jpg,test,IMG_20240306_120807,roboflow,ts_underscore,20240306,120807
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240306_121004_jpg.rf.df33d1000f8f6b4c01ee93ef518a61d2.jpg,test,IMG_20240306_121004,roboflow,ts_underscore,20240306,121004
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240306_143648_jpg.rf.7c326233b042232c6daf340b1ffaefff.jpg,test,IMG_20240306_143648,roboflow,ts_underscore,20240306,143648
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240306_143742_jpg.rf.8c2c0bf64346f4d0d887d9dbe81a7cd4.jpg,test,IMG_20240306_143742,roboflow,ts_underscore,20240306,143742
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240306_143943_jpg.rf.59afcfb92025019e4ed8ede91a198934.jpg,test,IMG_20240306_143943,roboflow,ts_underscore,20240306,143943
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240306_144146_jpg.rf.16ef13c3da594c732895ca0c74d170f3.jpg,test,IMG_20240306_144146,roboflow,ts_underscore,20240306,144146
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240306_144150_jpg.rf.0ebb8f67a5e9b4c96570ff12a6b7b15e.jpg,test,IMG_20240306_144150,roboflow,ts_underscore,20240306,144150
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240306_144215_jpg.rf.8266022dfc1469529aaea5c6fcf34a1b.jpg,test,IMG_20240306_144215,roboflow,ts_underscore,20240306,144215
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240309_112657_jpg.rf.581891d5b4996d3cafae13d413193c05.jpg,test,IMG_20240309_112657,roboflow,ts_underscore,20240309,112657
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240309_112841_jpg.rf.cc5852497e5fcd9ff2175a8c3408978a.jpg,test,IMG_20240309_112841,roboflow,ts_underscore,20240309,112841
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240309_112934_jpg.rf.3355d61862de284fb4d077c88001e4ae.jpg,test,IMG_20240309_112934,roboflow,ts_underscore,20240309,112934
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240309_113054_jpg.rf.76cbf1a60e0f66c520167d6568ae3409.jpg,test,IMG_20240309_113054,roboflow,ts_underscore,20240309,113054
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240309_113356_jpg.rf.d0f07ff64ee895962ccfc3edbc5fd5dc.jpg,test,IMG_20240309_113356,roboflow,ts_underscore,20240309,113356
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240309_113550_jpg.rf.2b51b28276f4c688962ca5a71b951754.jpg,test,IMG_20240309_113550,roboflow,ts_underscore,20240309,113550
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240309_113625_jpg.rf.5e31475aed19167bf813daecb500270d.jpg,test,IMG_20240309_113625,roboflow,ts_underscore,20240309,113625
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240309_113711_jpg.rf.8bff1ea46ff73dba44517862ff57d0a5.jpg,test,IMG_20240309_113711,roboflow,ts_underscore,20240309,113711
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240309_113723_jpg.rf.e5cff6f8234a1e533956d2d457f9ec14.jpg,test,IMG_20240309_113723,roboflow,ts_underscore,20240309,113723
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240309_113834_jpg.rf.a00f74b8ff0f1f083009839ab52267e7.jpg,test,IMG_20240309_113834,roboflow,ts_underscore,20240309,113834
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240309_114006_jpg.rf.4e16accad12dface4a511baeb33f13bb.jpg,test,IMG_20240309_114006,roboflow,ts_underscore,20240309,114006
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240309_114140_jpg.rf.10d5c63d601ba51b7d3b7f2105a11b85.jpg,test,IMG_20240309_114140,roboflow,ts_underscore,20240309,114140
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240309_114741_jpg.rf.978c3ec24fde2a0dfa63e79171ae78f0.jpg,test,IMG_20240309_114741,roboflow,ts_underscore,20240309,114741
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240309_114840_jpg.rf.093337ac18ab6f932bedcb9b9964fa32.jpg,test,IMG_20240309_114840,roboflow,ts_underscore,20240309,114840
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240309_115144_jpg.rf.0455676e52950ffa7b79475294c70e06.jpg,test,IMG_20240309_115144,roboflow,ts_underscore,20240309,115144
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240309_115637_jpg.rf.d11c1ededec619711299428046b1026f.jpg,test,IMG_20240309_115637,roboflow,ts_underscore,20240309,115637
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240309_115756_jpg.rf.a40490bd6abd60f95255a99b9b761340.jpg,test,IMG_20240309_115756,roboflow,ts_underscore,20240309,115756
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240309_115840_jpg.rf.6925c2be2eeddc221ffae03b2d646fd4.jpg,test,IMG_20240309_115840,roboflow,ts_underscore,20240309,115840
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240309_115958_jpg.rf.b9d023a0f6ab45d90a1d6b509fc05c3b.jpg,test,IMG_20240309_115958,roboflow,ts_underscore,20240309,115958
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240309_120210_jpg.rf.5b2b41d3908a6c8d2cc6fd4f3006bdab.jpg,test,IMG_20240309_120210,roboflow,ts_underscore,20240309,120210
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240417_115042_jpg.rf.d8becf3b60a547ab345e4a53d91bed32.jpg,test,IMG_20240417_115042,roboflow,ts_underscore,20240417,115042
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240417_115155_jpg.rf.70ab43ef5bac80b97d24b52ad710b961.jpg,test,IMG_20240417_115155,roboflow,ts_underscore,20240417,115155
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240417_115349_jpg.rf.dfc99d0e111e482969ece3572475d1e9.jpg,test,IMG_20240417_115349,roboflow,ts_underscore,20240417,115349
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_20240417_115403_jpg.rf.53bf73aaed5e9a595b54d404d5be531e.jpg,test,IMG_20240417_115403,roboflow,ts_underscore,20240417,115403
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_5146_JPG.rf.78a2f8d3c5aaf0650fce6cee7c4b6b83.jpg,test,IMG_5146,roboflow,counter,,
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_5193_JPG.rf.b18f51aa6ccef2f012b40d4b723ae271.jpg,test,IMG_5193,roboflow,counter,,
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_5212_JPG.rf.64d6edbe30bd3be32e1a4e764c147bb0.jpg,test,IMG_5212,roboflow,counter,,
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_5225_JPG.rf.d9458a6cdb3978a8dd7e53c19ac8b14b.jpg,test,IMG_5225,roboflow,counter,,
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_5227_JPG.rf.9cda8d3da2185be5734de8ab4043b206.jpg,test,IMG_5227,roboflow,counter,,
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_5229_JPG.rf.716e8ad846e9bc2c9a2fc21266bf280e.jpg,test,IMG_5229,roboflow,counter,,
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_5231_JPG.rf.27e3293413d73eb843e2c4931afa8bfb.jpg,test,IMG_5231,roboflow,counter,,
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_5233_JPG.rf.946cd7ccb8a81fe04ba84d5e8652b21b.jpg,test,IMG_5233,roboflow,counter,,
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_5238_JPG.rf.28fc9f778168921bf7926bd0c4c445ac.jpg,test,IMG_5238,roboflow,counter,,
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_5240_JPG.rf.a372077df3a7990dbfb9160db1229128.jpg,test,IMG_5240,roboflow,counter,,
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_5250_JPG.rf.7ba529c0533023be529c6079f8dc4a86.jpg,test,IMG_5250,roboflow,counter,,
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_5258_JPG.rf.4775a060d228ff97c956687dc99c00a0.jpg,test,IMG_5258,roboflow,counter,,
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_5268_JPG.rf.0ec67ed3886071375e0772292b2782bb.jpg,test,IMG_5268,roboflow,counter,,
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_5279_JPG.rf.628e3b503a2320fe33ef0b45d731aa38.jpg,test,IMG_5279,roboflow,counter,,
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_5296_JPG.rf.2941acd1f061976defc115b03b2c8967.jpg,test,IMG_5296,roboflow,counter,,
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_5298_JPG.rf.df5409ccac597fc47724d561d844147f.jpg,test,IMG_5298,roboflow,counter,,
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_5299_JPG.rf.ff8ad5632cceaf978ec907f4cd4fc307.jpg,test,IMG_5299,roboflow,counter,,
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_5300_JPG.rf.7617b4a6f59b97e8aa621425bd37e306.jpg,test,IMG_5300,roboflow,counter,,
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_5304_JPG.rf.5fd7f6e7ae7269eb51d34916a28a5948.jpg,test,IMG_5304,roboflow,counter,,
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\test\images\IMG_5314_JPG.rf.9eb98caef1746b2425b32ff5831207f1.jpg,test,IMG_5314,roboflow,counter,,
